"lhs","op","rhs","est","se","t","df","pvalue","ci.lower","ci.upper","std.lv","std.all"
"Anatagonistic","=~","Upset_Think_Day",0.749974428500516,0.00884296346823234,84.8103049610847,119112.771269205,0,0.732642362466378,0.767306494534654,0.749974428500516,0.749974428500516
"Anatagonistic","=~","Minor_Setback_Irritate",0.742463252181673,0.00842055719934663,88.1726986237066,88576.1670369067,0,0.725959037816489,0.758967466546856,0.742463252181673,0.742463252181673
"Anatagonistic","=~","Mood_Up_Down",0.80499343641254,0.00868090907125559,92.7314673849139,68970.7454962937,0,0.78797886869197,0.822008004133111,0.80499343641254,0.80499343641254
"Anatagonistic","=~","Angry_Ready_Hit",0.599994996878948,0.0130900635390473,45.8359117271797,44509.2070053712,0,0.574338246088478,0.625651747669417,0.599994996878948,0.599994996878948
"Anatagonistic","=~","Enjoy_Hurting_Say_Mean",0.589365071380936,0.0160194811565056,36.7905218416884,107804.152272188,1.78002798371512e-294,0.557967112744522,0.62076303001735,0.589365071380936,0.589365071380936
"Anatagonistic","=~","When_Insult_Get_Even",0.448980931953853,0.012997510543079,34.5436097524791,120850.529793803,3.3333338671004e-260,0.423506024259748,0.474455839647958,0.448980931953853,0.448980931953853
"Anatagonistic","=~","Sometimes_Just_Hit_Someone",0.631865579359773,0.0148517512147061,42.5448534805851,24188.6221149515,0,0.602755225231572,0.660975933487974,0.631865579359773,0.631865579359773
"Anatagonistic","=~","More_Sucessful",0.542379351942686,0.0121426209803316,44.6674035878434,60134.0806105058,0,0.518579773111125,0.566178930774247,0.542379351942686,0.542379351942686
"Detachment","=~","Others_More_Life",0.776914244329408,0.00609325671783122,127.503940882034,157974.664701382,0,0.7649715891121,0.788856899546716,0.776914244329408,0.776914244329408
"Detachment","=~","Disapoint_Acheivment",0.716356615203536,0.00712873704348875,100.488573338224,74413.8310814348,0,0.702384320079266,0.730328910327806,0.716356615203536,0.716356615203536
"Detachment","=~","Gave_Up",0.700576908324416,0.00786337018327595,89.0937208850251,281925.949704579,0,0.685164919801333,0.7159888968475,0.700576908324416,0.700576908324416
"Detachment","=~","No_Good_Sense",0.788914685535374,0.00648443974822027,121.662736669255,145168.454235603,0,0.77620531120256,0.801624059868188,0.788914685535374,0.788914685535374
"Detachment","=~","Difficult_Arrange",0.78362866195609,0.00617729874709745,126.856202692851,66345.9573581423,0,0.771521158010097,0.795736165902082,0.78362866195609,0.78362866195609
