"","MR1","MR4","MR7","MR3","MR2","MR8","MR5","MR6","MR10","MR9","MR11"
"36",0.124665502242052,0.106859112583733,-0.0129909373847671,0.0229499851365338,0.0227133183226419,0.594866701746499,-0.0170532951955933,0.00525724094705143,0.0270980997025043,0.0710265071860246,-0.0491914450129818
"37",-0.0904316209918886,-0.284872210092365,-0.0598758838068189,0.0184617988584609,0.296896329886121,-0.0606720661254008,0.0444364843793558,-0.0333415166417735,0.156932922493141,0.114863846429833,0.0512199539678517
"38",-0.0215295254224912,0.099145555193751,-0.0123363291553712,-0.112530476294523,0.0980745983718429,-0.164003329151882,0.124924045153475,0.000420879652812555,0.57569962056271,-0.0454685307604818,0.000827836857126404
"39",-0.0378854340298634,0.229217985612595,-0.157275859728059,0.198886383525123,0.344908799296525,-0.0610654311227443,0.0240338453280429,-0.0588353748360814,-0.313852446272607,-0.112918060163679,-0.188408289404951
"40",-0.0789816981911921,0.119520579579854,0.00438241761256864,-0.0702043123287031,0.0384373110397272,-0.0519416496543861,-0.00173140388803234,0.0165416834426891,0.686669589121019,-0.0499488989087987,-0.00738447113091436
"41",0.0405197804379939,0.0726619119208143,0.190246097916765,-0.0208970532576906,0.583147866258868,-0.084032898714024,-0.0573193052414215,0.0318420235744399,0.135268207725377,0.0226909123966117,0.00983958931703697
"42",-0.0226699263695579,0.0693714762762026,0.0395511060412552,0.0385139998966021,0.711845947882259,-0.137298794418475,0.0498718473472163,0.000966227688799538,-0.116995749563456,-0.0610395576936137,-0.0201730447126052
"43",-0.0658744518530828,-0.107717975040487,0.154970931046708,-0.0911134584296582,0.604945972104887,0.0751129387371132,-0.038183539788697,-0.00545570336914668,-0.0459429053411428,0.0164387095405107,-0.046343179517039
"44",-0.00117890267864417,0.01210293863199,0.0890147913744995,0.0305678850082344,-0.082225055159732,0.102842762332929,-0.0560285707273153,0.00354159284896636,0.611889879086513,0.065901817796663,-0.0305213441727012
"45",-0.00155524982513513,0.182289058772775,-0.134853245799825,0.175788590516368,0.428816666837555,-0.0066806015761692,0.0953435811719872,-0.0634748316274128,-0.255661942712108,-0.047059639280501,-0.127802458217069
"46",0.0102263349587223,-0.078720122539172,0.0749279394136785,-0.110945493612196,0.54615300881197,-0.0202831667976605,-0.116077639979085,-0.0177430890367475,0.193952586584414,-0.0153410817326931,-0.0600235235103851
"47",-0.00377456153035555,-0.193798598537032,-0.214815957631285,0.0794249649686765,0.297645928686485,0.0550006898492127,0.221834366503861,-0.0623452425696657,0.295000059993247,-0.222369812292062,0.123380942925438
"48",-0.116269872775608,0.164181855897216,-0.00254501655488113,0.100259336481844,-0.0994030362452644,0.0111275061053939,-0.0756483952848688,0.0649041664800441,-0.206723162482408,0.463982481941689,0.143654427323016
"49",0.23929688855928,0.441205915155322,0.00234619051316506,0.0460038226060238,-0.0248534870907991,0.211401222738982,0.00516355292715053,0.035943399894357,0.0133716655469653,0.0343344180487111,-0.0853525798479469
"50",0.126151459577816,0.351011252705359,-0.0619850481440438,0.145558615211683,0.0626105021679438,0.147757502221927,-0.237043626844718,0.0184365741156586,0.0171725753734229,-0.0639348980782457,0.161606474328344
"51",0.0492833219984972,0.35703526371457,-0.0732117512311369,0.135675365574034,0.0325637608722974,0.149365349186761,-0.240628319044187,0.0306225251788107,0.00661678718621059,-0.082869331309643,0.142013548908723
"52",0.169246970854953,0.510961527719158,-0.0937845648140935,0.0463715582571157,0.0324741452848405,0.169935615654171,-0.143676249122149,0.009167793109905,0.06174841138447,-0.0785587963733322,0.121504575899133
"53",-0.057773559748165,-0.140202621386122,-0.0899163008876922,-0.080038146856716,0.0112638424416302,-0.137412841499159,0.273694869190196,-0.00159310791322682,0.197144368809658,0.316061451094919,-0.15471538326316
"54",0.0655748272191565,0.387801407034084,0.0225543679959559,0.148657649851514,0.0132950829190203,0.145757401775388,-0.253197484287523,0.0282036655631956,0.0265067698809058,-0.0612481566176036,0.217159925981446
"55",-0.0637600513657363,0.11617483785455,0.0760160263707316,0.158799920665061,-0.00269428723869411,0.0171474800706092,0.752991525625845,0.0141128155941256,-0.00301132648614638,-0.0219233607034591,-0.00107901171611531
"56",0.00428938886028139,0.0414502362463989,0.0227882964841369,0.105485741395678,-0.0278728477639971,0.0499556284294862,0.661460021563699,-0.0036419032432124,0.0573694554187917,-0.000467872526177253,-0.00238425051813237
"57",0.0726573133099512,-0.0640345136284368,0.0548691741183486,-0.194633868954279,0.044567899928841,0.0278173861306173,0.416810771429763,0.0270533642981456,0.0921687123171585,0.35432356982135,-0.0164403593947287
"58",0.0311665356253544,0.0661524735116703,-0.135336168621958,0.181368361455807,0.0615011483083934,0.0296209704936357,-0.639505438242956,0.0548322430567253,0.0701072826770795,0.0337955134864936,-0.0485641208995833
"59",-0.389542629763008,-0.267715214963249,-0.0529203644290529,0.0163155857496892,0.0526880671409021,-0.00284185505368876,0.130430189769857,0.000331142385712034,0.0178878268443104,0.159071594186587,-0.0782997501185459
"60",0.0975861160709808,-0.130894012990768,0.0170786843257001,-0.183401191659236,0.0420400906378075,0.00435873378885811,0.252615104549792,-0.00702415931725132,0.06142723030318,0.446514236975182,-0.0643705985874713
"61",0.699038319036238,0.253853101651821,-0.0351390624198594,-0.109374054434992,-0.000912594789694155,-0.0303289007184239,0.0365483309406312,-0.00364753217762246,0.00799603384338732,0.0194116292788885,0.124074048206098
"62",-0.748377084115923,0.0871845845094444,-0.00488965625227347,-0.129555763095328,-0.00320955947751654,0.0567562501924241,0.0334562426358338,0.0415171541744938,0.0321132258412199,0.0326833279870107,0.0143750444951382
"63",0.0181098995302929,0.0657327456277786,-0.00830587784431502,0.141129345527172,0.113679751743577,-0.574381638647632,0.00200448279886792,0.0302618696739762,0.0506100147506142,0.160145109806533,-0.00626776206446984
"64",-0.0189590631542195,0.0281096369219481,-0.167161391784335,0.0329002401831694,0.124721797414016,-0.470809232670072,-0.103625466160476,-0.0429915748214179,0.189039432533067,0.204910661890807,-0.0744799559194959
"65",-0.0515627197891381,0.034397531118179,-0.0721819283897677,-0.0548235784353259,-0.0252559479953409,0.814840411072404,-0.00824809677913906,0.0135167799012106,-0.0170934870421198,0.0527964633665518,0.0193584865502721
"66",0.0677466221891041,-0.13858167071627,0.0508643918842006,-0.180901224305545,0.147560101485505,-0.0320180869545253,0.246273657917615,0.0176932689174135,0.0918353340663643,0.437271381820423,-0.0393093292654097
"67",0.0840387864777286,-0.0122004338396954,0.0113776323163359,0.675691442181488,-0.0614286364050598,-0.0614534339483932,0.0581690311118633,0.0340024211135137,-0.0509026750493543,0.0135313481604106,0.048831489101437
"68",0.0608573324347076,0.018564108134905,-0.117202170422592,0.645631075446612,-0.0152521998208391,0.0108872012486255,-0.0378208032766065,-0.031018364656693,-0.123267491444108,-0.0467862258227999,-0.0328050709061952
"69",-0.0292469948571602,0.0434577153687287,-0.0375949091366933,0.614845143312358,-0.00626754175136766,-0.0659918223083721,-0.00577799770228701,-0.00626654788004011,-0.00189859058251495,-0.116139528976547,-0.0590924270117742
"70",0.00890353443255413,-0.0117730107984611,-0.0143655580266528,0.7459637286581,-0.0456327448760895,-0.0297479271926789,0.0105840147320584,0.0400364629834164,-0.064156084165445,0.03587599676415,0.0279888352248415
"71",0.0485984241065593,0.50277677706191,-0.0712915704902764,0.101632056906149,-0.0791127259076961,0.095107689245633,-0.0235152824338948,0.0719675618842974,-0.00397710853709042,0.00577437843180116,-0.053504217437994
"72",0.135175681847914,0.350512633937866,0.16378746888087,0.0574934004387927,-0.0405369316586176,0.272420013107621,-0.044285803881354,0.0514981298303191,0.0468528641930641,0.0200217255326594,-0.0378789571615415
"73",-0.0247734786400732,-0.0784694384359715,-0.0695050315476737,0.0120463186283933,0.346483805986429,-0.0509888094285692,0.0942503921026224,0.0431215058197045,0.076848627104507,0.173484565648445,0.305947635814842
"74",-0.0109434450221756,-0.0783066730474852,-0.145271264397737,-0.0972473598571694,0.347566612195837,-0.0926223068880959,0.0903315985661922,0.0167431415960919,0.150387467227649,0.182615861161899,0.204067221202949
"75",-0.0334893482816422,-0.138094342271281,0.148530226126109,-0.0585141205858827,0.411711394253003,0.0286750424786106,0.0211328237018371,-0.0340958299456784,0.121576731057808,0.104986432062107,0.150230657652945
"76",-0.0124343230917417,-0.0468749032878666,0.0964275065846554,-0.0544701870731946,0.548621283652306,-0.0401881935216362,-0.0149250020924534,-0.010084077850994,0.150841897588538,0.0661671120507486,0.167052591775267
"77",-0.0439388372851777,-0.318017727559949,-0.146671032137018,0.0892634646244771,0.215222324280653,-0.0159043571060278,0.128280262986416,-0.059099244340961,0.249074714994829,-0.00759486191963017,0.217291236232086
"78",0.117518704249175,0.0716394416619297,0.121224454558866,0.166294622556208,0.00247818159704194,0.142880880162228,-0.0798216183289333,0.00363796071784699,-0.073256843307643,0.402613402275074,0.0426177051577092
"79",-0.00222569004300494,0.114783758769274,0.150709904448768,0.100060742729446,-0.105236716979255,0.0483634074990577,-0.10475996330157,0.0529773825060466,-0.0249610661131341,0.443730809294159,0.087222887506711
"80",0.0349468010815561,-0.0593739700273305,-0.156697547076975,0.0855286050829306,0.276374847204115,-0.0885902509373735,0.0869849721207759,-0.0527719238052485,0.294677396294334,-0.000774011996853828,0.186225618371322
"81",0.0453213240332725,-0.0215234456708376,-0.184494742129859,0.0334975178803407,0.223277207330614,-0.00871860128230702,0.0978449672973568,-0.0458402669260233,0.182303145424156,0.0545138196806894,0.0855182982656742
"82",-0.035442058884815,-0.112897393424245,-0.149833312753166,-0.422712660976257,-0.0366024784576859,-0.159236657182324,-0.0554335747081751,-0.00805510151523022,-0.0491287651707707,-0.0761497630400887,-0.0853548018774077
"83",0.00882718780049893,0.0929945885769888,-0.164395665791223,0.118420997632518,0.0168320310835777,0.479731132838537,0.0972178915055705,-0.0320629664267283,-0.0252000365147753,0.0381959731386027,-0.0477678372002071
"84",-0.10131395142441,0.0963367332105488,-0.0739816318207541,-0.0211506323481654,-0.133063829912582,0.352794388032531,-0.134703377997068,0.0444084126458372,0.210264678436258,0.0380200837428705,-0.130186668168042
"85",0.0570894993324289,0.302098130033257,0.122475264750724,0.132858565892905,-0.0405076416780615,0.0380732288268598,-0.164111310261443,0.0649098997589529,0.0135918365166801,-0.0592411710957941,0.200861868926376
"86",-0.0467584319414989,-0.123768425684789,-0.246830920064802,-0.0459571440898071,0.0828767896815668,0.117011068931766,0.148295718525392,-0.0526406054424369,0.011133123285198,0.189452363332794,-0.177509612177276
"87",-0.0519370066511724,-0.00352018296212611,-0.273869167020365,-0.20648032832628,0.103265282624306,0.10028573108654,0.143501257010187,-0.0423517462979365,0.0210399936328118,0.215062621803452,-0.161964940699905
