"","Organized","Backache_Frequency","Swea_Frequency","Hot_Flashes","Aches_Joints_Stiffness_Frequency","Falling_Asleep","Extremities_Aches","Worry_Frequency","Nervous_Freq_30_Day","Restless_Freq_30_Day","Afraid_Freq_30_Day","Jittery_Freq_30_Day","People_Mean","Upset_Think_Day","Minor_Setback_Irritate","Frustrated_Freq_30_Day","Upset_Freq_30_Day","Others_More_Life","Disapoint_Acheivment","Gave_Up","Mood_Up_Down","Expect_The_Best","If_Go_Wrong_It_Will","Optimistic_About_Future","Hardly_Expect_Go_My_Way","Rarely_Good_Happen","Expect_Good_Not_Bad","Hopeless_Freq","Everything_Effort","Worthless_Freq","Irritable_Freq","Ashamed_Freq","Sense_Of_Direction","No_Good_Sense","Good_Manage_Responsibility","Overwhelmed_Responsibility","Actively_Carry_Plans","Weigh_Possibilities","Fun_Earthquake","Like_Think_Over","Keep_Work_Problems","Like_Difficult_Things","Like_Hard_Work","Cautious_Person","Fun_Tight_Rope","High_Standards","Plan_Future","Live_Day_By_Day","Difficult_Arrange","Maintaining_Relationships_Hard","Dont_Fit_Community","Few_Close_Friends","Enjoy_Convo","No_Warm_Relationship","Like_Time_Alone","Seek_Friends","I_Am_Warm_Person","Prefer_No_Others","Felt_Belong_Freq","Most_See_Love","Lonely_Frequency","Angry_Freq","Not_Afraid_Opinion","Confidence_If_Contrary","Difficult_Voice_Opinion","Others_Describe_Giving","Angry_Ready_Hit","Enjoy_Hurting_Say_Mean","When_Insult_Get_Even","Sometimes_Just_Hit_Someone","Activities_Trivial","Self_Attitude","Will","Change_For_Better","Too_Much_Get_Done","Dont_Give_Up","Know_Want_Life","Too_Many_Things","No_Sense_Planning","Goal_Keep_Benefits","If_No_Goal_Think_Others","More_Sucessful","Influenced_By_People","Social_Others_Lead","Dont_Feel_Community","Community_Source_Comfort","People_Kind"
"Afraid_Freq_30_Day",-0.10610144954187,0.252320230559386,0.260830166407793,0.249735473436439,0.201266765239462,0.333323778474044,0.218505471616998,0.441894874082748,0.597061753501158,0.581785376125252,0.623946561443906,0.593957952007448,0.293189029642601,0.405647893283591,0.372053484943786,0.61486331413329,0.627304699499535,0.369980088261921,0.367363922313894,0.256160371628304,0.430366864336413,-0.127562254066232,0.286366516601515,-0.243068223841653,0.322478870850081,0.289506375536363,-0.227047952092094,0.676171466303064,0.568251582107426,0.663058955661859,0.588688267601999,0.594226594932229,-0.252306363680319,0.342327495427276,-0.244393438579515,0.340434551556841,-0.194739363435375,-0.0653999644816793,0.0179926091678496,-0.0241085340965187,0.0816412925889286,-0.0337387219819841,-0.059575456726049,0.0942085619048602,0.0381811199531141,-0.0187088165024705,-0.110163719181041,0.037188613568022,0.431175123303979,0.342621267762797,0.283029441415242,0.389897516794168,-0.198130121123598,0.325451545461845,-0.0768091883531241,-0.0464128185504448,-0.0413169010158922,0.214858699784091,-0.418119879660343,-0.0358951102389148,0.590870975579526,-0.568008216368432,-0.0953782884617808,-0.152016528392859,0.218620131350981,-0.0573971570750876,0.218126406172694,0.197446628322104,0.117248956225298,0.19368636096432,0.282037589337526,0.377805474978481,-0.0543696621979287,-0.100946954279535,-0.0577642651959765,-0.0237446247161216,-0.170922583764925,0.251665861158787,0.151130500679175,-0.0353146342920068,-0.0092317454253332,-0.247833878531036,0.175719691878309,0.09585339192498,0.260029158112549,-0.12226121572783,-0.13044696550164
"Jittery_Freq_30_Day",-0.130585163364414,0.313057959439721,0.312944749976105,0.296167157160041,0.317733451168249,0.376463139236402,0.313834053501948,0.42202140593267,0.598335583736665,0.597942384386238,0.593957952007448,0.614152075184151,0.291691226226465,0.416834039606726,0.386803848856912,0.607273587778162,0.615474511924543,0.312249182320241,0.315726817124199,0.23434368679723,0.439854132581935,-0.121604927463155,0.249403471947693,-0.230865107929839,0.268675072909474,0.237903713081465,-0.199289796979783,0.636236296458843,0.569726659276987,0.625709261072749,0.599249882063278,0.568438527959454,-0.229930066838488,0.295360814264125,-0.252186113338871,0.316135236776134,-0.192174138138327,-0.113035421883738,0.0195204602871693,-0.0719800956875281,0.0217375012001845,-0.0708973395051331,-0.095395664596681,0.0591732998583684,0.0261196524113971,-0.0615718961694679,-0.110364011672816,0.0312247143745046,0.385108442818252,0.308454454187411,0.255657956290317,0.333911102603951,-0.195978709069754,0.284173231816497,-0.0878684453344845,-0.0548041973707301,-0.071883887037547,0.231871784445304,-0.383479561533528,-0.0579855177731732,0.537918997191521,-0.56598494761168,-0.0957627151423123,-0.157976098631976,0.206533313318793,-0.0850799838649129,0.262883816123643,0.246095877988827,0.158369349610548,0.246782789160995,0.25303761041769,0.331379815343812,-0.0775041053847561,-0.127491630258066,-0.102144819185204,-0.0786190911335873,-0.163435985111125,0.228135146016233,0.128217556381168,-0.0584405734807936,-0.0268855949828061,-0.234363183456655,0.172891108266338,0.0940522777264286,0.229612323575177,-0.107045376259123,-0.136125399319664
"People_Mean",-0.0613273971963859,0.166181902384794,0.2084646917382,0.0905892699973581,0.105256762023187,0.167661227362962,0.122653097061943,0.288790567418622,0.276074266829383,0.30877591592411,0.293189029642601,0.291691226226465,0.550240692000603,0.407473399734179,0.401056028185549,0.307163215066696,0.305109010744843,0.412915779943864,0.382176974762693,0.320443229002815,0.449997412428574,-0.105744501384302,0.533347604447783,-0.210903460494939,0.576346270926496,0.556084216118145,-0.359424708172332,0.432174816012627,0.315219716538989,0.405635561487351,0.282143386429692,0.321504280125169,-0.24377922220121,0.36114140884181,-0.18562329092725,0.269650441141402,-0.129471308175752,-0.103691787538047,0.210747229408585,-0.0392242277775787,0.278161873944588,0.22437680608398,0.106889718076726,0.0534647135994561,0.22537036977695,0.0765672979652828,-0.0673732121415594,0.135971911824114,0.38405827301361,0.46069364833259,0.41196755903386,0.437299240983719,-0.330616073851496,0.49132864803191,-0.0105585611055667,-0.0586050842589153,-0.209535023384018,0.304987464262513,-0.340275461299076,-0.223085439398232,0.330716515095668,-0.341383417309156,0.0196977316635751,-0.129472634661277,0.143218846175912,-0.191029281661373,0.478535275119885,0.441856467988099,0.398730346863724,0.50913865462188,0.323351984741063,0.404143524025906,0.0683250328719031,-0.0712899256227919,0.0793273072659838,0.156127395866451,-0.113358074611517,0.30861858732493,0.213707358411048,0.0430889283266959,0.00262696227578861,-0.482387847358344,0.157838349470345,0.0233027012809065,0.410826754134513,-0.243820694858479,-0.301814495386077
"Upset_Think_Day",-0.0742684876732874,0.191272785828719,0.210118218108909,0.151976648521675,0.153157163615326,0.229899344005728,0.163988933266321,0.351502079582817,0.429295493085219,0.41090800345749,0.405647893283591,0.416834039606725,0.407473399734179,0.47654606573689,0.463835085816215,0.414551337132318,0.420390383196751,0.364595054572853,0.329416724885534,0.271114330114105,0.464310963069036,-0.1545005857679,0.398418486733605,-0.247420136718131,0.420089360373259,0.38869673293657,-0.280921088458951,0.461846334500603,0.393550116096703,0.443266485299719,0.410878322618959,0.395323082808128,-0.218005907632325,0.31991788968098,-0.221360467891449,0.361255230654006,-0.155753490325412,-0.0530938962062167,0.0818953222358479,0.0329021708458197,0.112372703986168,0.0114944434106962,-0.0163392753070301,0.158950667046509,0.0923817805338992,0.00573077863157061,-0.0409025702018159,0.0144897407899068,0.392556973038534,0.359770986204389,0.316187718413276,0.369812720307603,-0.235062086121589,0.360021487126363,-0.0201260575376152,-0.0186557510047679,-0.140858434061764,0.261247739456821,-0.323474327844902,-0.147448935795994,0.362700822341441,-0.411554052946546,-0.118211104107227,-0.182469740282526,0.27027344080233,-0.154073562820838,0.36913117901183,0.354341372177849,0.305181614917955,0.384134786356107,0.287246989582955,0.389468027601662,-0.06421801696479,-0.143455711910314,-0.0327354919990818,-0.00190842886969671,-0.12051756387427,0.240721977249809,0.135053121359779,-0.00766116664321369,-0.00790272230902768,-0.375235206839663,0.231557081223233,0.149736042389109,0.285323912781311,-0.135484046246086,-0.194147511463345
"Minor_Setback_Irritate",-0.072963933430295,0.164491428988605,0.184864549931112,0.120181443562473,0.120176447824681,0.20023710429927,0.132682446820271,0.326624869627727,0.395273800069175,0.37908551178761,0.372053484943785,0.386803848856912,0.401056028185549,0.463835085816215,0.461146533770798,0.39181979462847,0.395202374881356,0.339887236313617,0.306898183788268,0.254061462951681,0.456662226498814,-0.159257253399548,0.37796207736252,-0.243020970171471,0.393999163430517,0.366606131450533,-0.272176621152838,0.427839983757601,0.36673399808009,0.408369536317927,0.391218658662908,0.370433521722945,-0.206831757050914,0.299340838140593,-0.21149617549122,0.319815782084621,-0.152684852957674,-0.0545976419026114,0.0925220202343303,0.0311828459345933,0.0973947007465692,0.00604675021339437,-0.0296493324127532,0.150550980104161,0.0917660982386599,-0.00118383417899284,-0.0425803132661651,0.00308022202622649,0.362682855774775,0.346082083689935,0.306366802537757,0.347819048674389,-0.236960135358179,0.346130455811792,-0.0412373986608277,-0.0397447832626746,-0.173035738308461,0.277239916919548,-0.309847436942708,-0.171685060651125,0.327787550336724,-0.39583366031668,-0.0931529381236142,-0.155163313497889,0.223383798488203,-0.179035834585957,0.379180214920574,0.370975916853584,0.326531192956773,0.39775710722094,0.272659540859673,0.359456117434973,-0.0810680101125718,-0.156414373181879,-0.0486179122775937,-0.0178123368700668,-0.118675308515641,0.218069653629909,0.11786940689782,-0.0100601033373155,-0.0146849912697217,-0.360541446138243,0.20530445783945,0.13763988557036,0.274907519256372,-0.139404778102979,-0.203780126535402
"Frustrated_Freq_30_Day",-0.117415998425555,0.267054531054173,0.273374230409197,0.235473196333507,0.219529087817993,0.339643375144283,0.22563952162482,0.449966505087685,0.600990605113438,0.596293116818397,0.61486331413329,0.607273587778162,0.307163215066696,0.414551337132318,0.39181979462847,0.645627437554938,0.647598126355348,0.330905632885488,0.329849645391309,0.215358259511837,0.456916484340439,-0.163581998127625,0.263599989779689,-0.265411139270898,0.295580293658823,0.267368452385614,-0.252209054814214,0.673651823549516,0.575389315838872,0.655860476360257,0.62872873507972,0.59806499427831,-0.262116275508244,0.31030678613989,-0.267045592354045,0.269540464206495,-0.201432381763807,-0.0927060424026163,0.0714169173476945,-0.0638014576140194,0.0776638074431693,-0.0029771516142186,-0.0620733256450669,0.0417598846598898,0.069685587972768,-0.0191874236248212,-0.101127507860044,-0.023522371096378,0.393165166282371,0.326860411800056,0.269627366721755,0.356838986565313,-0.23469282429081,0.302396568930346,-0.0987229277617865,-0.0731282874512038,-0.117830232505751,0.238756289102105,-0.429492795634622,-0.106852295603282,0.572681959444257,-0.605165574562491,-0.0531296946551778,-0.131420785912229,0.12194364699793,-0.125866217912235,0.264650872574711,0.254532394222191,0.179786307729184,0.241574416493349,0.258365623605284,0.334010128587939,-0.091191177144474,-0.138751619057764,-0.0891507390715681,-0.0467588360606266,-0.177685965032177,0.194873344385299,0.0851779059798129,-0.0465869450507856,-0.0284203005345715,-0.23064563240088,0.126464623445533,0.0474658380106751,0.248829163232601,-0.148276311962036,-0.174992174755199
"Upset_Freq_30_Day",-0.112089242952406,0.254100006907224,0.272061184582737,0.244677179047973,0.198695020801005,0.333495345939974,0.211681835432357,0.451658072588227,0.611615956621867,0.601876734951225,0.627304699499535,0.615474511924543,0.305109010744843,0.420390383196751,0.395202374881356,0.647598126355349,0.656913914414434,0.320626086375894,0.324353274913146,0.207481805939491,0.455990601141963,-0.145022468406923,0.270538658747901,-0.24830895006865,0.298685188892098,0.265501167707502,-0.231963040580376,0.676758383222656,0.578993231855974,0.656635535124426,0.62936908484402,0.603109124240086,-0.232986317340929,0.292451776730182,-0.247956830159407,0.285587802355268,-0.183440311186054,-0.0857281740163206,0.0473318083644207,-0.0567292208667722,0.0737748425566336,-0.0168991979098324,-0.0617886470775313,0.0609144414355057,0.0561879690678746,-0.0196734476682446,-0.0946561657037901,-0.00532838899314265,0.388768869415331,0.311650048110288,0.251848953797678,0.340797661940605,-0.203079014636139,0.286132713843002,-0.0823522951746062,-0.0527535023061295,-0.0785046171157489,0.221234409300084,-0.411913158825792,-0.0654275366415994,0.574555619882983,-0.609328750226267,-0.0581643569297532,-0.129197488419505,0.14271837867283,-0.0861538168789444,0.264824959688722,0.247403803344487,0.167859694166095,0.241159857838192,0.244650637099372,0.331501883922616,-0.0744669262172197,-0.121008802002257,-0.0744041628012324,-0.0399741185933143,-0.158561876699415,0.219298771348988,0.108425003702022,-0.0360871749166324,-0.0165261089338369,-0.239101928328488,0.139853065637119,0.0543020671922124,0.234244776464424,-0.126871637238625,-0.155607045850788
"Others_More_Life",-0.120040338352098,0.183526560452132,0.152203724677394,0.0887887956037628,0.133121964729346,0.212096915509796,0.149175454241918,0.3073439287041,0.324705219848336,0.326270729475524,0.369980088261921,0.312249182320241,0.412915779943864,0.364595054572853,0.339887236313617,0.330905632885488,0.320626086375894,0.57506002754184,0.511797633866835,0.463911371809713,0.389881351421321,-0.142228560943901,0.433284709712647,-0.28594151007233,0.507503085229249,0.496025281520159,-0.356308128273412,0.497523464604918,0.356798762868451,0.50882629321911,0.291347476491888,0.393642212155637,-0.41607380786161,0.568012399428956,-0.301259447277881,0.409097023639628,-0.283443150933103,-0.0885964013177801,0.155657123662212,-0.000477464853459971,0.161763134380288,0.0664242966694879,-0.00858354241460629,0.078892135900138,0.153536626123831,-0.0171876905426301,-0.171161917260637,0.142579370226586,0.54852420585703,0.530390408410764,0.491507991637899,0.597057650506152,-0.364518915778123,0.563738458763168,-0.0446867013449204,-0.0750803762452465,-0.180897144983064,0.287178388684492,-0.440538696159611,-0.213765982896099,0.455322437926951,-0.305246712341473,-0.138681017195842,-0.229374270403282,0.331756590376785,-0.216833578356696,0.265223738784131,0.267037427544277,0.215959522138088,0.276543962635168,0.47198117954224,0.532420359195663,-0.0487242134612394,-0.147944858590842,-0.0409482678465788,0.0271518232276619,-0.269517733960001,0.283616723525822,0.211598827192023,-0.062908866679658,-0.0443733270719098,-0.383179568390639,0.250455092397628,0.161024781167641,0.446056800132428,-0.229898872030372,-0.213510203173193
"Disapoint_Acheivment",-0.100702083306555,0.192832465416357,0.17053318572255,0.11705930279554,0.153879672004532,0.21827287479261,0.171283642366005,0.293770425607919,0.316215319521263,0.326529147662976,0.367363922313894,0.315726817124199,0.382176974762693,0.329416724885534,0.306898183788268,0.329849645391309,0.324353274913146,0.511797633866835,0.471438324900215,0.41742142738713,0.359659413756171,-0.120466936698997,0.415022341618353,-0.254329944392784,0.478678592162055,0.46640956919336,-0.323049436897255,0.493087419068688,0.362138156576973,0.497636991536777,0.289370041422636,0.382841901501289,-0.357253597276693,0.496248120838816,-0.244721650366932,0.348280067735106,-0.241582095274873,-0.0679626588590084,0.107870560145643,0.00780110838359703,0.162928242559771,0.0572939109627409,-0.00897101383600928,0.0854644791083232,0.113733018326347,-0.00912317538031503,-0.16955010966705,0.160188223491882,0.488234621682712,0.476261996817996,0.435474277361651,0.530153301897329,-0.3084643931617,0.508900572928883,-0.0548663388276494,-0.0780034382577547,-0.135849504146193,0.26674804385501,-0.404667109159116,-0.158701832654948,0.444491363675488,-0.307356871235149,-0.0850217781434365,-0.17581073969388,0.261096980351253,-0.15772675921135,0.247755179945423,0.229915792233126,0.182091916679182,0.253702661020128,0.41418858615238,0.475354644953805,-0.0145047494712199,-0.106711954440901,-0.018011384260243,0.0447333223143484,-0.232952134446637,0.287109374050122,0.230201986674511,-0.0434985677289879,-0.034041576470063,-0.350920521051909,0.19474913968111,0.125817006850928,0.411133845296791,-0.217444942482881,-0.201210167853601
"Gave_Up",-0.162302531156316,0.174597749508908,0.139483024582315,0.102582704535536,0.174599281341464,0.186208559290258,0.181389672027166,0.195152929991227,0.224846402063873,0.237346357896156,0.256160371628304,0.23434368679723,0.320443229002815,0.271114330114105,0.254061462951681,0.215358259511837,0.207481805939491,0.463911371809713,0.41742142738713,0.437347211664291,0.294278725772422,-0.108839238455495,0.326931912755252,-0.24140997980081,0.384209796652954,0.376807532959476,-0.275649065299236,0.358010402264858,0.267703646843234,0.381961363302665,0.191715894570608,0.289621619920026,-0.368001682125332,0.482764239390951,-0.282958090021076,0.353344989436245,-0.293828202408092,-0.176014115183056,0.095490652377249,-0.0882462542083976,-0.00119380652996927,-0.0753925439687681,-0.107524461594931,0.0141077208888194,0.0695092600571365,-0.134898708757169,-0.239978222034262,0.201136322098385,0.444211396494833,0.436410008410612,0.417271384934528,0.481332690081571,-0.324668120508514,0.472134151592935,-0.088872399116137,-0.10934243428889,-0.183412561721039,0.271665597681161,-0.342584879541797,-0.192467829275502,0.323535262448745,-0.19873080813486,-0.160807248932914,-0.231003660325166,0.331615540197796,-0.21760577977285,0.222901251473955,0.236173744273801,0.170678995930713,0.243783055575797,0.407987168603909,0.435051593327026,-0.0994567907546546,-0.189735867992975,-0.124433709946648,-0.0972702027130284,-0.28593822196212,0.257458803688285,0.221540201240344,-0.140901628575501,-0.0967613946321939,-0.295983058710847,0.229985468692802,0.172873160328588,0.373259924934028,-0.185288663349499,-0.173823758165309
"Mood_Up_Down",-0.110491201491513,0.204264154224208,0.224404315282243,0.142822173209136,0.153625725412905,0.240700781024731,0.164143155847287,0.362010458248266,0.435082192843139,0.438325631297564,0.430366864336413,0.439854132581935,0.449997412428575,0.464310963069036,0.456662226498814,0.456916484340439,0.455990601141963,0.389881351421321,0.359659413756171,0.294278725772422,0.48951610163325,-0.15772352809069,0.407845344227763,-0.263395625171211,0.438583819123498,0.412644720597441,-0.313625989550991,0.516419627889021,0.427387875794705,0.498564331096115,0.44692386579689,0.441439040983608,-0.267699461935287,0.357766496454046,-0.257948887903597,0.313620619747436,-0.192369518954556,-0.114408194767537,0.149740513229407,-0.0463212141891214,0.123950972165824,0.0560061000509052,-0.0203947480616215,0.0725828800164996,0.143540443493369,-0.0121466932065915,-0.0869723987646426,0.041019592206755,0.409340684592473,0.40298897136473,0.35630108821283,0.406003090157419,-0.296771996686103,0.404901750228021,-0.0466944366916272,-0.0574262477514526,-0.200750420703062,0.295819805718794,-0.376378770908167,-0.201112002442285,0.410238335646783,-0.459087210830227,-0.0632227663500089,-0.165302647778398,0.191773017910643,-0.205937805435678,0.416574244362114,0.407148768077346,0.34650455356638,0.431404830203803,0.317192287987334,0.392509953834696,-0.0686380297246891,-0.163285546048566,-0.0545856020596582,-0.00763504810144788,-0.164455676031102,0.247884220465001,0.138681896127068,-0.0284947280843023,-0.029595854905917,-0.385242948310317,0.192991217437318,0.0886813287817751,0.329392850870043,-0.183474229244867,-0.242331824861223
"Expect_The_Best",0.0349871029853003,-0.0790536296597654,-0.0631135898028883,-0.0280793099638156,-0.053817982841703,-0.0816364763255191,-0.050186960684257,-0.159150443269974,-0.141592687212864,-0.118459846032412,-0.127562254066232,-0.121604927463155,-0.105744501384302,-0.1545005857679,-0.159257253399548,-0.163581998127625,-0.145022468406923,-0.142228560943901,-0.120466936698997,-0.108839238455495,-0.15772352809069,0.246362637841731,-0.166420893135158,0.259267524551798,-0.206001816045159,-0.197243962050147,0.283620828548208,-0.170300817779045,-0.125598507329518,-0.161305075598858,-0.165718914632047,-0.129967029776086,0.203277111330652,-0.133997396419989,0.170691662485037,-0.0939305449456601,0.161909259306217,0.0486646657180553,-0.00323258242255426,-0.00571156703522776,0.00823352050328996,0.072148881615429,0.0532041975108375,-0.0463129493065013,0.0404354405570285,0.0298483146809161,0.104156403998547,0.107278442201445,-0.140062053846083,-0.14017265491187,-0.136511785774022,-0.145700872366654,0.21478576649116,-0.156651266712021,0.133613088873518,0.127560819333445,0.201695126250966,-0.152299470439869,0.195410639965917,0.200834801933404,-0.115183715750221,0.1491329813532,0.100133607316687,0.133675620470677,-0.0574175635770248,0.211773895064316,-0.0585697066504276,-0.0727034871121166,-0.0834172780442341,-0.0547044998625196,-0.108790209135371,-0.167383737167111,0.179376878373064,0.20199738752543,0.0962508621205421,0.0942986755366593,0.161701121483627,0.0122311804733064,0.0333686002374792,0.117285609078444,0.113117754628311,0.0656676744951902,-0.00965526997374225,-0.0734268539619823,-0.141491964092337,0.15706823914712,0.173578729360951
"If_Go_Wrong_It_Will",0.0203581256740774,0.189763452671823,0.238231451843807,0.143280773063331,0.129017366078032,0.179706825244542,0.158517338420957,0.321840010915709,0.256906091520191,0.272034947412736,0.286366516601515,0.249403471947693,0.533347604447783,0.398418486733605,0.37796207736252,0.263599989779689,0.270538658747901,0.433284709712647,0.415022341618353,0.326931912755252,0.407845344227763,-0.166420893135158,0.683609903720797,-0.266947526244075,0.744076267461818,0.708491044089474,-0.466621860297256,0.446488216506594,0.304017279041464,0.403205732629526,0.221429046092121,0.271851527640405,-0.218989983513567,0.327667638189756,-0.106137501198193,0.29811406651857,-0.0836435394960524,0.0278288232823919,0.0608907405672294,0.109411588683643,0.375388123621496,0.217669040030099,0.168000804865849,0.207161244305111,0.118256890320439,0.150485141213519,-0.0667962369282595,0.153231432330919,0.386196034625975,0.42273455494852,0.367088708962943,0.413055055577645,-0.254316850409126,0.481057314794008,0.0446137407631413,-0.00386779471144717,-0.0693548744130132,0.223327107570719,-0.315641119695234,-0.108049461988747,0.333288672072184,-0.289080687358716,0.0140011086302677,-0.139634910886312,0.171581716704878,-0.0568519122925394,0.394279438642428,0.291352899115105,0.290037931576346,0.408496596055718,0.291601123522036,0.458032213524301,0.131553150033313,-0.00952690429947849,0.193419320600398,0.257893628394313,-0.0809021938193454,0.36252381795191,0.298870088789089,0.0760844191852527,0.0135034262704399,-0.511031967630347,0.123027713707875,0.0518338297711128,0.427190873272028,-0.270094657654157,-0.308631352697849
"Optimistic_About_Future",0.105770771058533,-0.146137303054839,-0.124950165368284,-0.0810529131995226,-0.118288614131651,-0.158683311716174,-0.11802571611044,-0.235715702939965,-0.244383298225984,-0.229045803136947,-0.243068223841653,-0.230865107929839,-0.210903460494939,-0.247420136718131,-0.243020970171471,-0.265411139270898,-0.24830895006865,-0.28594151007233,-0.254329944392784,-0.24140997980081,-0.263395625171211,0.259267524551798,-0.266947526244075,0.323648622837094,-0.322573307235913,-0.307275093195309,0.354241562028616,-0.31521010440204,-0.240882874730674,-0.313695909234914,-0.258503060602496,-0.253571091533726,0.311163934576435,-0.282187312234803,0.264131111751608,-0.205743065645149,0.251802015636916,0.120102337026293,-0.0408085839326425,0.0536255205710465,0.0175917110388857,0.0930284328450432,0.0932362056673175,-0.0271302744875784,0.00485333817336262,0.0884659839728449,0.182088135041653,0.026261239602646,-0.286157679687735,-0.260018942853965,-0.246454767911191,-0.282652910027133,0.289758528429939,-0.282152755137476,0.117808121642359,0.121352877336132,0.217965809459108,-0.201450596966245,0.300508974813367,0.222924035417776,-0.246209920148452,0.245021214268742,0.137345231991274,0.204524318952797,-0.154100186846267,0.245009430756689,-0.147851309217958,-0.158574348178878,-0.138775833311966,-0.146798473665737,-0.234768467096595,-0.299279497732529,0.199881819653695,0.25222937027896,0.13839624056621,0.13185342444986,0.249624110891122,-0.0878544076904338,-0.0483940400262492,0.162301734014445,0.137287571495453,0.165624750268666,-0.0892348180763035,-0.106913571549699,-0.243062532022629,0.195991288178238,0.211612382596364
"Hardly_Expect_Go_My_Way",0.00276323375372529,0.202982655537458,0.248780680912389,0.143503205420803,0.124914973239332,0.195081445852646,0.157204837006941,0.359697782483152,0.282466315508837,0.296176454217641,0.322478870850081,0.268675072909474,0.576346270926496,0.420089360373259,0.393999163430517,0.295580293658823,0.298685188892098,0.507503085229249,0.478678592162055,0.384209796652954,0.438583819123498,-0.206001816045159,0.744076267461817,-0.322573307235913,0.825527856709434,0.788014848584481,-0.544723531161607,0.50498935009076,0.331957102249851,0.463148713176381,0.24521466538814,0.312809660716461,-0.294213214349337,0.402374337011914,-0.160157297876977,0.342864687493013,-0.133929638276148,-0.000500184163654327,0.0878263478892722,0.0879513897703695,0.400339573984182,0.236044301782044,0.178066493028742,0.191695674402576,0.141075043537554,0.149017805818517,-0.104471287649423,0.162731778463651,0.453097208508964,0.489666266697802,0.430549159542608,0.489986570161659,-0.324984824257338,0.556666798317215,0.0336836292668476,-0.0230592708848725,-0.105202730529494,0.247823707570063,-0.381007397509694,-0.151774511640233,0.38804472691791,-0.316370165095022,-0.0149316005005796,-0.188422304752909,0.210122140646641,-0.100053505063598,0.403912930307732,0.303948283658761,0.298885568229316,0.416499006949087,0.34852792248291,0.528745276619163,0.114517193374374,-0.0421906569427716,0.189782038381402,0.262317104897925,-0.134307163323954,0.385908510246997,0.31465170986705,0.0490285513963983,-0.00933508636668602,-0.547141456207632,0.142748549486486,0.0598546100325906,0.490432025745888,-0.31775777602175,-0.349266762022579
"Rarely_Good_Happen",0.00837062682738166,0.196197324501093,0.231967582057142,0.123399207411071,0.126540350342776,0.182337233497089,0.154411519785119,0.332606957724969,0.24723163736653,0.266656538204728,0.289506375536363,0.237903713081465,0.556084216118145,0.38869673293657,0.366606131450533,0.267368452385614,0.265501167707502,0.496025281520159,0.46640956919336,0.376807532959476,0.412644720597441,-0.197243962050147,0.708491044089474,-0.307275093195309,0.788014848584481,0.75792764509939,-0.5256278998543,0.474514090528277,0.306765198638586,0.436038940301926,0.217824068346434,0.287153012275203,-0.29500028625388,0.400465545108918,-0.151779687719807,0.310606134100625,-0.131581274292657,0.00583120938093803,0.101242043334941,0.0918947237077567,0.401267529981487,0.248336094792332,0.179226399940113,0.176914946768606,0.147226093150586,0.154984300337084,-0.10080609369858,0.15523726725891,0.434741761422064,0.488763844583907,0.433554964916823,0.488693659465882,-0.331665777132912,0.555684804345031,0.0120947814859654,-0.045315041235835,-0.128412432958656,0.259433816038989,-0.37468466916547,-0.172896045462317,0.367277042869814,-0.287450101796079,0.00205147030066034,-0.166648203706861,0.17916004474339,-0.118697064411702,0.383761114042204,0.292010537073663,0.292117909738052,0.397567115710821,0.345576255685594,0.506651597297863,0.115460291181594,-0.0358693656797374,0.184930835702727,0.26498546253439,-0.133305686368098,0.35822799395593,0.294835031139268,0.0533224220815261,-0.00841570958962095,-0.520599919690383,0.121491342603685,0.0504397919349056,0.48775873915377,-0.322019678510682,-0.347159563684399
"Expect_Good_Not_Bad",0.0528336321423998,-0.165921130086348,-0.168328871365542,-0.0770040953428352,-0.113548125312647,-0.155054762687172,-0.119166723055756,-0.274965146289197,-0.212378050063542,-0.216401732081342,-0.227047952092094,-0.199289796979783,-0.359424708172332,-0.280921088458952,-0.272176621152838,-0.252209054814214,-0.231963040580376,-0.356308128273412,-0.323049436897255,-0.275649065299236,-0.313625989550991,0.283620828548208,-0.466621860297256,0.354241562028616,-0.544723531161607,-0.5256278998543,0.492172144023225,-0.363119825036682,-0.239157347292401,-0.341514629045607,-0.227949910844478,-0.239698251415567,0.33268430711724,-0.314176631128755,0.235631964099579,-0.200136666893096,0.212451646390529,0.0860022266202666,-0.0973811275073306,0.0190464509262787,-0.182540233547568,-0.0919776493403096,-0.0482972202253226,-0.0478308649865748,-0.0770085409896831,-0.0308293629558669,0.155232127860103,-0.00704036250966861,-0.320569038398575,-0.350374376036846,-0.322520080848988,-0.353706835800219,0.356659957797359,-0.396922804129188,0.0803840569573764,0.11668872928983,0.236687064794893,-0.227007291433331,0.343716298172899,0.26248301491744,-0.270448248919443,0.252401811648836,0.0642129100904561,0.197780700889193,-0.105300101130745,0.244863342863873,-0.243447056305989,-0.214296920951498,-0.216294585447055,-0.246808045784263,-0.262816846296538,-0.370395399029676,0.0878807935410696,0.188840676586982,-0.000132081591714838,-0.0441717170075816,0.21865392311715,-0.157380259043242,-0.108581654549111,0.0903354488582671,0.110535477464816,0.29973019087835,-0.0552031230024748,-0.0436918122832628,-0.356114418541194,0.293984949354657,0.317454229987632
